Date,Close,High,Low,Open,Volume,20_day_return,20_day_volatility,200_day_MA,Market_Regime,relvol
2017-11-07,56.15850067138672,56.52999877929688,55.875,56.23699951171875,53780000,,,,Neutral,
2017-11-08,56.64400100708008,56.777000427246094,55.95550155639648,56.14099884033203,51630000,,,,Neutral,
2017-11-09,56.45650100708008,56.48099899291992,55.78850173950195,56.29800033569336,74654000,,,,Neutral,
2017-11-10,56.26750183105469,56.587501525878906,56.20299911499024,56.30500030517578,43598000,,,,Neutral,
2017-11-13,56.45849990844727,56.994998931884766,56.117000579833984,56.150001525878906,58368000,,,,Neutral,
2017-11-14,56.84199905395508,56.900001525878906,56.19449996948242,56.50550079345703,62768000,,,,Neutral,
2017-11-15,56.33449935913086,56.587501525878906,56.08150100708008,56.35049819946289,78574000,,,,Neutral,
2017-11-16,56.86449813842773,56.90800094604492,56.50249862670898,56.507999420166016,44266000,,,,Neutral,
2017-11-17,56.49399948120117,56.93999862670898,56.29050064086914,56.91400146484375,48268000,,,,Neutral,
2017-11-20,56.31549835205078,56.67100143432617,56.12749862670898,56.48849868774414,43278000,,,,Neutral,
2017-11-21,56.9744987487793,57.0,56.40999984741211,56.64300155639648,49588000,,,,Neutral,
2017-11-22,57.80799865722656,58.01350021362305,57.04999923706055,57.04999923706055,71106000,,,,Neutral,
2017-11-24,59.29999923706055,59.34199905395508,58.03499984741211,58.03499984741211,70560000,,,,Neutral,
2017-11-27,59.791500091552734,60.670501708984375,59.557498931884766,60.132999420166016,134880000,,,,Neutral,
2017-11-28,59.68000030517578,60.266998291015625,59.42599868774414,60.24399948120117,91188000,,,,Neutral,
2017-11-29,58.0634994506836,59.7400016784668,57.259498596191406,59.7400016784668,185150000,,,,Neutral,
2017-11-30,58.837501525878906,58.92850112915039,58.0,58.35499954223633,90184000,,,,Neutral,
2017-12-01,58.11750030517578,58.98249816894531,57.59999847412109,58.602500915527344,82142000,,,,Neutral,
2017-12-04,56.6974983215332,58.7599983215332,56.400001525878906,58.692501068115234,118638000,,,,Neutral,
2017-12-05,57.07849884033203,57.9635009765625,56.23699951171875,56.41299819946289,81596000,,,,Neutral,
2017-12-06,57.61750030517578,57.79449844360352,56.80400085449219,56.89950180053711,57066000,0.025980031809012205,0.20664782330655257,,Neutral,1.0
2017-12-07,57.98949813842773,58.15950012207031,57.54999923706055,57.829498291015625,50232000,0.023753568028845207,0.2057691205310586,,Neutral,0.9978693824571865
2017-12-08,58.09999847412109,58.63949966430664,57.85499954223633,58.52000045776367,61002000,0.029110863013542154,0.20506621121980603,,Neutral,0.996300269279756
2017-12-11,58.44599914550781,58.494998931884766,57.84999847412109,58.22999954223633,47270000,0.038716794660515585,0.20479879732861406,,Neutral,0.996246101397923
2017-12-12,58.25400161743164,58.68000030517578,58.08050155639648,58.32550048828125,44718000,0.03180215046265733,0.20555820854105677,,Neutral,0.999952212198286
2017-12-13,58.20650100708008,58.54349899291992,58.01350021362305,58.5,52336000,0.024005171806674053,0.204804659463445,,Neutral,0.99690351709858
2017-12-14,58.7130012512207,58.89649963378906,58.122501373291016,58.18550109863281,64286000,0.042221053158331356,0.20271594342730218,,Neutral,0.9886097208180376
2017-12-15,58.95700073242188,59.13750076293945,58.46649932861328,58.95149993896485,95572000,0.03679804909031792,0.20107161209799612,,Neutral,0.9829754779104325
2017-12-18,59.52899932861328,59.73899841308594,59.045501708984375,59.368499755859375,58952000,0.053722516997969594,0.20032439629213514,,Neutral,0.9815777428504731
2017-12-19,59.36899948120117,59.64849853515625,58.95700073242188,59.45750045776367,51756000,0.054221328382139555,0.20014837899694574,,Neutral,0.9826102058731102
2017-12-20,58.88100051879883,59.54999923706055,58.79999923706055,59.525001525878906,47424000,0.03346237021629572,0.20078151191372517,,Neutral,0.9869999528767276
2017-12-21,58.73799896240234,58.95849990844727,58.38199996948242,58.79499816894531,42462000,0.016087744374099877,0.19529399398548097,,Neutral,0.9632332756049039
2017-12-22,58.417999267578125,58.73099899291992,58.39149856567383,58.604000091552734,31702000,-0.014873524128668159,0.17254618222965112,,Neutral,0.860900887729494
2017-12-26,58.8380012512207,58.91600036621094,58.02750015258789,58.417999267578125,40104000,-0.015947063359708857,0.17183026177305974,,Neutral,0.8661556930738757
2017-12-27,59.11299896240234,59.36449813842773,58.78049850463867,58.99549865722656,37344000,-0.009500692692259727,0.17283086968175665,,Neutral,0.8787450396028099
2017-12-28,59.30500030517578,59.505001068115234,59.21900177001953,59.45000076293945,36834000,0.02138177798853902,0.14144910480240555,,Neutral,0.7320347186630444
2017-12-29,58.4734992980957,59.20000076293945,58.375,59.11750030517578,53768000,-0.006186568401839843,0.14337937120048547,,Neutral,0.7534580891623411
2018-01-02,59.45050048828125,59.5,58.5255012512207,58.59999847412109,53890000,0.02293629588516133,0.14807720976742514,,Neutral,0.7878557457746355
2018-01-03,60.209999084472656,60.27450180053711,59.415000915527344,59.415000915527344,62176000,0.0619516004572187,0.11872111812751672,,Neutral,0.6441520724421559
2018-01-04,60.47949981689453,60.79349899291992,60.233001708984375,60.25,60442000,0.059584625483516174,0.11806312859293151,,Neutral,0.6523044795846554
2018-01-05,61.45700073242188,61.45700073242188,60.5,60.8754997253418,70894000,0.06663774733214511,0.12517871798423175,,Neutral,0.7019261238250453
2018-01-08,62.34349822998047,62.65399932861328,61.60150146484375,61.79999923706055,85590000,0.07508256203837527,0.13094006363965083,,Neutral,0.7432104911989202
2018-01-09,62.6349983215332,62.96649932861328,62.0880012512207,62.845001220703125,73226000,0.07805507687632907,0.13081729800271485,,Neutral,0.7509202740378546
2018-01-10,62.71649932861328,62.71649932861328,61.86149978637695,62.25749969482422,53720000,0.0730674510751983,0.13084211391635006,,Neutral,0.7589346868155791
2018-01-11,63.83399963378906,63.8385009765625,62.823001861572266,62.98699951171875,62500000,0.09578737702866569,0.13746547182959173,,Neutral,0.8038687884198571
2018-01-12,65.26000213623047,65.28800201416016,63.66949844360352,63.66949844360352,108874000,0.12118064145948959,0.1493781705112812,,Neutral,0.8778014831633555
2018-01-16,65.24299621582031,66.99700164794922,64.61499786376953,66.1500015258789,144414000,0.1112188923311741,0.15043495915385022,,Neutral,0.8878255461543851
2018-01-17,64.75,65.69999694824219,64.04399871826172,65.61199951171875,105076000,0.09825803883528295,0.15723750139423104,,Neutral,0.9303655600924899
2018-01-18,64.66600036621094,65.2300033569336,64.20099639892578,64.69750213623047,80538000,0.08629409356001894,0.1574844140638527,,Neutral,0.934022236855135
2018-01-19,64.72899627685547,65.6500015258789,64.64949798583984,65.5999984741211,91570000,0.09028275434137156,0.15589052388723162,,Neutral,0.9268996184195255
2018-01-22,66.3655014038086,66.37249755859375,64.83300018310547,64.8584976196289,82802000,0.12711232518238558,0.16507459973201644,,Neutral,0.9820925121023074
2018-01-23,68.12699890136719,68.24500274658203,66.86699676513672,66.90450286865234,103386000,0.15984541701828592,0.17694010569028215,,Neutral,1.0509546891525272
2018-01-24,67.87550354003906,69.40799713134766,66.9000015258789,68.74099731445312,136150000,0.1618936696058646,0.17533799224068347,,Neutral,1.0401326493782141
2018-01-25,68.89749908447266,68.91699981689453,67.88099670410156,68.4000015258789,95060000,0.1709694010559757,0.1773135247797677,,Neutral,1.0502501325842242
2018-01-26,70.10250091552734,70.12650299072266,69.04550170898438,69.60050201416016,97146000,0.18590668966253365,0.1799585946883525,,Neutral,1.0639134913965689
2018-01-29,70.88400268554688,71.56950378417969,70.02200317382812,70.45899963378906,114038000,0.19524495946019838,0.1790117684719134,,Neutral,1.0566042863091027
2018-01-30,71.89099884033203,71.9625015258789,69.5999984741211,70.15850067138672,117438000,0.22946291402596608,0.1575893525847892,,Neutral,0.9319190539517749
2018-01-31,72.54450225830078,73.62899780273438,72.50199890136719,72.56500244140625,128494000,0.2202504884311376,0.15587385376864096,,Neutral,0.9236757470382793
2018-02-01,69.5,72.99400329589844,69.25700378417969,72.25,182276000,0.154293324311362,0.24102960092066103,,Neutral,1.4127759882465563
2018-02-02,71.49749755859375,74.9000015258789,70.69999694824219,73.86949920654297,222514000,0.1821773952340362,0.25236760250277934,,Neutral,1.4617201838911933
2018-02-05,69.5,72.9489974975586,66.03600311279297,70.13099670410156,229900000,0.13087197832182862,0.28152947401133327,,Neutral,1.605925596801844
2018-02-06,72.14199829101562,72.19950103759766,67.5895004272461,68.072998046875,221336000,0.1571695580008876,0.3022292934229033,,Neutral,1.6947882998302184
2018-02-07,70.83899688720703,73.04949951171875,70.75749969482422,72.44999694824219,143254000,0.13098106147555177,0.3155298145886121,,Neutral,1.738270810816706
2018-02-08,67.5250015258789,71.6875,67.49700164794922,71.48400115966797,171572000,0.07667044954264268,0.36762024241326957,,Neutral,1.979124405871356
2018-02-09,66.9800033569336,69.17500305175781,63.29650115966797,68.67449951171875,282830000,0.04928413919216901,0.3661570036533136,,Neutral,1.9295998341044285
2018-02-12,69.3115005493164,69.69049835205078,67.20050048828125,68.2334976196289,134778000,0.06208241312386753,0.3775427577154167,,Neutral,1.9477002640464756
2018-02-13,70.72550201416016,70.98600006103516,69.17649841308594,69.29650115966797,118358000,0.0840320971802706,0.38206455261798683,,Neutral,1.9311302246117397
2018-02-14,72.55249786376953,72.60299682617188,70.16799926757812,70.3125,119184000,0.1205018975099541,0.38665440808541246,,Neutral,1.9162312198390719
2018-02-15,73.08799743652344,73.4469985961914,71.84200286865234,73.34449768066406,113054000,0.13023841002408942,0.38571137194904,,Neutral,1.8766459504758934
