Date,Close,High,Low,Open,Volume,20_day_return,20_day_volatility,200_day_MA,Market_Regime,relvol
2020-11-05,52.849369049072266,53.77278881972873,52.62550852468386,53.5955648667964,9017100,,,,Neutral,
2020-11-06,52.97995376586914,53.14784827245626,52.37367121043109,52.95197253415208,7510400,,,,Neutral,
2020-11-09,53.01725769042969,55.106609307168945,52.951965785982395,54.27646277121831,11486600,,,,Neutral,
2020-11-10,52.85869216918945,53.39036044197342,52.42030415071241,53.08255268184281,9015900,,,,Neutral,
2020-11-11,53.353057861328125,53.75413882035665,52.9799581363249,53.2224740250198,7724400,,,,Neutral,
2020-11-12,52.65349578857422,53.62355217627551,52.32703265675461,53.40901753283913,7324000,,,,Neutral,
2020-11-13,53.082557678222656,53.25045218898017,52.74676865670765,53.05457644581057,5870300,,,,Neutral,
2020-11-16,53.30641555786133,53.73547770481563,53.05457380426407,53.18515762654214,6309200,,,,Neutral,
2020-11-17,53.2784423828125,53.53028419130849,52.98929344420616,53.16651387619531,5569700,,,,Neutral,
2020-11-18,52.46693801879883,53.43699426012269,52.4576121287335,53.2784256638765,8998800,,,,Neutral,
2020-11-19,52.65349578857422,52.681477021134405,51.82335267995883,52.31770676528204,9643100,,,,Neutral,
2020-11-20,51.95393753051758,52.644167373612646,51.935282189063315,52.56954956593814,8395800,,,,Neutral,
2020-11-23,52.308380126953125,52.76542352357546,52.01922768143726,52.09384548657986,8235900,,,,Neutral,
2020-11-24,53.69816589355469,54.00597366084819,52.56954452976296,52.793401489483486,10427200,,,,Neutral,
2020-11-25,53.54893112182617,53.8753906973926,53.40901784193056,53.83808357314394,6848900,,,,Neutral,
2020-11-27,53.875389099121094,53.97799169358173,53.306417221176275,53.53960364198957,5627000,,,,Neutral,
2020-11-30,53.83808517456055,54.28580270214439,53.35305696347573,53.73548257400418,26676900,,,,Neutral,
2020-12-01,54.78948211669922,55.293162073348675,54.10857464773492,54.285798601907416,11855300,,,,Neutral,
2020-12-02,55.10662078857422,55.28384120069171,54.22983750364751,54.36975078983789,9330400,,,,Neutral,
2020-12-03,55.28383255004883,55.94608107701898,55.08795682654646,55.23719598133047,9783900,,,,Neutral,
2020-12-04,55.92742919921875,56.47774928369541,55.28383597153276,55.32114665207342,10872700,0.058242136198227934,0.15890953480623865,,Neutral,1.0
2020-12-07,55.778194427490234,56.151294145992225,55.61962935991959,55.92743360326251,14922900,0.0528169706222692,0.16012826092842064,,Neutral,1.0038200054616588
2020-12-08,55.05997467041016,55.69424199809272,54.3044529698929,55.02266754853763,15237800,0.03852928402875899,0.16928325018045606,,Neutral,1.0399915276837104
2020-12-09,55.712894439697266,55.88078893288708,54.845440744263925,54.929387990858835,12204100,0.053996838615910425,0.17172811039561908,,Neutral,1.0406989161563223
2020-12-10,55.479705810546875,55.7875135550788,55.06929904264626,55.50768703890724,14219900,0.03985990746296486,0.1714836653515628,,Neutral,1.0311298657385162
2020-12-11,56.533714294433594,56.89748452784987,55.42374469610547,56.8415185080388,16209900,0.07369346418023359,0.17180342247067126,,Neutral,1.0273929012848626
2020-12-14,56.673614501953125,57.51308686761898,56.60832260219486,56.738909959853075,16193600,0.06765041062073229,0.17099701833989608,,Neutral,1.019284019817953
2020-12-15,57.699649810791016,58.0074540428345,56.80421478902861,56.981435191832894,15506700,0.08241473764374696,0.17887294310195634,,Neutral,1.0574763394672664
2020-12-16,58.55778121948242,58.94020686191006,57.69032732551238,57.70898266881896,16119900,0.09908958671759183,0.18199812743295163,,Neutral,1.0669479701685234
2020-12-17,59.33194732666016,59.742357661931706,58.51113021425911,58.75364605930903,15320500,0.13084448163149176,0.16794912407715273,,Neutral,0.9861068207242477
2020-12-18,60.68442153930664,60.93626681600953,59.164048896420454,59.210685461011366,33728700,0.15252407519113165,0.17751359823747362,,Neutral,1.0382749966753
2020-12-21,60.143436431884766,60.80568492103727,59.583786964796886,59.59311285475116,18210200,0.15762999477290252,0.17140144103960683,,Neutral,1.002314150878343
2020-12-22,60.76839065551758,61.56122316698677,60.09681253690837,60.21806692976835,17136000,0.16173336868838017,0.17170958889452237,,Neutral,1.0037982973338313
2020-12-23,60.90828704833984,61.74775234737475,60.76837379307277,60.87097637251637,13075200,0.13427127416377127,0.1570986727942631,,Neutral,0.9237695364460203
2020-12-24,60.59115982055664,61.17878704971841,60.42326530989829,60.675110634028286,3796500,0.13151016371753688,0.15919516077925502,,Neutral,0.9401022837135659
2020-12-28,60.507205963134766,61.272057024082976,60.39527393606292,61.01088941053243,6463500,0.12309547967834278,0.161486229551375,,Neutral,0.9564035015755683
2020-12-29,60.124786376953125,60.880308109314335,59.90092940371367,60.86165632666308,7770200,0.11677052001402077,0.16570026232074023,,Neutral,0.9824382932973083
2020-12-30,60.068817138671875,60.54451937990939,60.02217701287609,60.44191679618592,6192000,0.09635672428383057,0.1607935790405934,,Neutral,0.9558238869526684
2020-12-31,60.339332580566406,60.41394684175554,59.70506510459819,60.0128658331832,6928600,0.09495613625209143,0.16073853256056708,,Neutral,0.9577399635661207
2021-01-04,59.46254348754883,60.34864913222161,58.92154922712613,60.33932679814525,11249900,0.07558649147048513,0.17451140297251894,,Neutral,1.0377385489006101
2021-01-05,58.72566604614258,59.49984665378216,58.27794855520278,59.39724406162343,11005700,0.05003335370478501,0.18075908909916172,,Neutral,1.0710709707552293
2021-01-06,58.58521270751953,59.31553705816026,57.96724512503339,58.30431900125442,8685400,0.050324653008951836,0.18065669390047873,,Neutral,1.0670465729470473
2021-01-07,59.053375244140625,59.68070802907499,58.84738484136253,58.84738484136253,7382800,0.07252819489356854,0.17205083971807417,,Neutral,1.0155002189065734
2021-01-08,59.34363555908203,59.4934457906112,58.90356644132114,59.15637187673117,7751700,0.06516877566493373,0.169354754113111,,Neutral,0.9996042413688812
2021-01-11,59.01592254638672,59.5215334114183,58.838024014656774,58.941019217358495,6284700,0.06373892370510004,0.17019395164023007,,Neutral,1.0043744451014531
