Date,Close,High,Low,Open,Volume,20_day_return,20_day_volatility,200_day_MA,Market_Regime,relvol
2017-11-07,40.83197784423828,40.93475325863006,40.54934901879649,40.62175799780826,97446000,,,,Neutral,
2017-11-08,41.16599655151367,41.16599655151367,40.71985945597879,40.79694101417084,97638000,,,,Neutral,
2017-11-09,41.0819091796875,41.13329688674589,40.441900914410205,40.902052204983136,117930400,,,,Neutral,
2017-11-10,40.945945739746094,41.11238472002674,40.852179617610815,41.04909062026387,100582000,,,,Neutral,
2017-11-13,40.78185272216797,40.90609444205388,40.64823224401809,40.67167556272979,67928400,,,,Neutral,
2017-11-14,40.16532516479492,40.66698136401759,40.12781729008067,40.56383649702732,99130000,,,,Neutral,
2017-11-15,39.63554000854492,39.92622067333596,39.47144752719024,39.8441726441847,116632400,,,,Neutral,
2017-11-16,40.10906982421875,40.28956977753004,39.92153401406144,40.12782018598122,94550000,,,,Neutral,
2017-11-17,39.886375427246094,40.1770561584031,39.76682307288123,40.09500811051927,87598000,,,,Neutral,
2017-11-20,39.84650802612305,39.98247136414626,39.74805255588841,39.91917728437144,65049600,,,,Neutral,
2017-11-21,40.5872802734375,40.71855425947891,40.03405163444312,40.03405163444312,100525200,,,,Neutral,
2017-11-22,41.013938903808594,41.02331408745668,40.56619787444342,40.63886717280077,102355600,,,,Neutral,
2017-11-24,41.01628112792969,41.14052287667197,40.94126535218767,41.04675673394351,56106800,,,,Neutral,
2017-11-27,40.80997848510742,41.0420544442438,40.63416434008082,41.035022164598566,82867200,,,,Neutral,
2017-11-28,40.57088088989258,40.99283204989335,40.2872324459868,40.85921513641272,105715200,,,,Neutral,
2017-11-29,39.72931289672852,40.53571445918697,39.18546292617765,40.46773455422377,166665600,,,,Neutral,
2017-11-30,40.28489303588867,40.35287294917392,39.48552365619067,39.952015020095374,166108800,,,,Neutral,
2017-12-01,40.097354888916016,40.24269346710791,39.49958595872072,39.83949265959297,159037200,,,,Neutral,
2017-12-04,39.8043212890625,40.46538058345341,39.764470513952745,40.432562087660216,130169600,,,,Neutral,
2017-12-05,39.76682662963867,40.20753535698285,39.47614587248309,39.63086322275698,109400800,,,,Neutral,
2017-12-06,39.6191291809082,39.89808818915646,39.02136396545947,39.26515799947979,114240000,-0.029703402268602574,0.1572296744031863,,Neutral,1.0
2017-12-07,39.69179534912109,39.95434327648031,39.59568277680308,39.62381188989236,102693200,-0.03581113846103112,0.15364169279965206,,Neutral,0.9884583078981567
2017-12-08,39.70352935791016,40.08563332309895,39.57460181989188,39.96608096755614,93420800,-0.03355199038458667,0.15381222292686453,,Neutral,0.9930126188699647
2017-12-11,40.47710800170898,40.528680442001686,39.56756159321771,39.66367419348576,141095200,-0.01145016263678622,0.17090130435565007,,Neutral,1.0755529644488018
2017-12-12,40.24971771240234,40.41146729878027,40.19345947501729,40.35520548444727,77636800,-0.013048328465871228,0.171431788169004,,Neutral,1.0621328644975965
2017-12-13,40.38335037231445,40.68105984022036,40.320056259199056,40.43726572506882,95273600,0.005428194758164917,0.16301050131073003,,Neutral,1.0082841223752574
2017-12-14,40.37162399291992,40.584946054344016,40.23800350050639,40.41381767876717,81906000,0.01857131211575047,0.15506753100605747,,Neutral,0.964783411208399
2017-12-15,40.78185272216797,40.82873578264314,40.42788150208995,40.70215116166536,160677200,0.01677383446930447,0.15351197848069456,,Neutral,0.9604953846519301
2017-12-18,41.35618591308594,41.5390323866342,40.99049296598943,40.995182345989065,117684400,0.036849938609258226,0.15835222122257717,,Neutral,0.9917959215459595
2017-12-19,40.91546630859375,41.11472377065563,40.80997853683367,41.030332837857976,109745600,0.026826899907261614,0.16426369278519853,,Neutral,1.0258641866530198
2017-12-20,40.87093734741211,41.12176371470481,40.61307512220596,40.992832602101736,93902400,0.006988816990534996,0.15124639549242083,,Neutral,0.9493522268377401
2017-12-21,41.02565383911133,41.26241923719855,40.81233534071685,40.82874280507849,83799600,0.00028563302174444694,0.14710443445781685,,Neutral,0.9292892702799627
2017-12-22,41.02565383911133,41.1217664546329,40.90610147779472,40.94829516639511,65397600,0.0002285119694884763,0.147104563417971,,Neutral,0.9343723456548259
2017-12-26,39.984825134277344,40.19580066941021,39.7761889230056,40.03874046846502,132742000,-0.020219401760557143,0.17203133309512184,,Neutral,1.0855133777588144
2017-12-27,39.99185180664063,40.034045476972366,39.783219201567775,39.87464239756717,85992800,-0.014272036262249377,0.17108542209983468,,Neutral,1.073850097390145
2017-12-28,40.1043815612793,40.28488509656148,39.96372880551039,40.0856276220469,65920800,0.009440602849732693,0.15399593429580036,,Neutral,0.9686075816340951
2017-12-29,39.670711517333984,39.98952138106239,39.668368615913096,39.97311391721872,103999600,-0.015245951329882712,0.150342080774321,,Neutral,0.9486597693277995
