Price,Close,High,Low,Open,Volume
Ticker,ORCL,ORCL,ORCL,ORCL,ORCL
Date,,,,,
2020-11-05,52.849369049072266,53.77278881972873,52.62550852468386,53.5955648667964,9017100
2020-11-06,52.97995376586914,53.14784827245626,52.37367121043109,52.95197253415208,7510400
2020-11-09,53.01725769042969,55.106609307168945,52.951965785982395,54.27646277121831,11486600
2020-11-10,52.85869216918945,53.39036044197342,52.42030415071241,53.08255268184281,9015900
2020-11-11,53.353057861328125,53.75413882035665,52.9799581363249,53.2224740250198,7724400
2020-11-12,52.65349578857422,53.62355217627551,52.327032656754604,53.40901753283913,7324000
2020-11-13,53.082557678222656,53.25045218898017,52.746768656707644,53.05457644581057,5870300
2020-11-16,53.30641555786133,53.73547770481563,53.05457380426407,53.18515762654214,6309200
2020-11-17,53.2784423828125,53.53028419130849,52.98929344420616,53.16651387619531,5569700
2020-11-18,52.46693801879883,53.43699426012269,52.4576121287335,53.2784256638765,8998800
2020-11-19,52.65349578857422,52.681477021134405,51.82335267995883,52.31770676528204,9643100
2020-11-20,51.95393753051758,52.644167373612646,51.935282189063315,52.56954956593814,8395800
2020-11-23,52.308380126953125,52.76542352357546,52.01922768143726,52.09384548657986,8235900
2020-11-24,53.69816589355469,54.00597366084819,52.56954452976296,52.793401489483486,10427200
2020-11-25,53.54893112182617,53.8753906973926,53.409017841930556,53.83808357314394,6848900
2020-11-27,53.875389099121094,53.97799169358173,53.306417221176275,53.53960364198957,5627000
2020-11-30,53.83808517456055,54.28580270214439,53.35305696347573,53.73548257400418,26676900
2020-12-01,54.78948211669922,55.293162073348675,54.10857464773492,54.285798601907416,11855300
2020-12-02,55.10662078857422,55.28384120069171,54.22983750364751,54.36975078983789,9330400
2020-12-03,55.28383255004883,55.94608107701898,55.08795682654646,55.23719598133047,9783900
2020-12-04,55.92742919921875,56.47774928369541,55.28383597153276,55.32114665207342,10872700
2020-12-07,55.778194427490234,56.151294145992225,55.61962935991959,55.92743360326251,14922900
2020-12-08,55.059974670410156,55.69424199809272,54.3044529698929,55.02266754853763,15237800
2020-12-09,55.712894439697266,55.88078893288708,54.845440744263925,54.929387990858835,12204100
2020-12-10,55.479705810546875,55.7875135550788,55.06929904264626,55.50768703890724,14219900
2020-12-11,56.533714294433594,56.89748452784987,55.42374469610547,56.8415185080388,16209900
2020-12-14,56.673614501953125,57.51308686761898,56.60832260219486,56.738909959853075,16193600
2020-12-15,57.699649810791016,58.0074540428345,56.80421478902861,56.981435191832894,15506700
2020-12-16,58.55778121948242,58.94020686191006,57.69032732551238,57.70898266881896,16119900
2020-12-17,59.331947326660156,59.742357661931706,58.51113021425911,58.75364605930903,15320500
2020-12-18,60.68442153930664,60.93626681600953,59.164048896420454,59.210685461011366,33728700
2020-12-21,60.143436431884766,60.80568492103727,59.583786964796886,59.59311285475116,18210200
2020-12-22,60.76839065551758,61.56122316698677,60.09681253690837,60.21806692976835,17136000
2020-12-23,60.908287048339844,61.74775234737475,60.76837379307277,60.87097637251637,13075200
2020-12-24,60.59115982055664,61.17878704971841,60.423265309898284,60.675110634028286,3796500
2020-12-28,60.507205963134766,61.272057024082976,60.39527393606292,61.01088941053243,6463500
2020-12-29,60.124786376953125,60.880308109314335,59.90092940371367,60.86165632666308,7770200
2020-12-30,60.068817138671875,60.54451937990939,60.02217701287609,60.44191679618592,6192000
2020-12-31,60.339332580566406,60.41394684175554,59.70506510459819,60.0128658331832,6928600
2021-01-04,59.46254348754883,60.34864913222161,58.92154922712613,60.339326798145244,11249900
2021-01-05,58.72566604614258,59.49984665378216,58.27794855520278,59.39724406162343,11005700
2021-01-06,58.58521270751953,59.31553705816026,57.96724512503339,58.30431900125442,8685400
2021-01-07,59.053375244140625,59.68070802907499,58.84738484136253,58.84738484136253,7382800
2021-01-08,59.34363555908203,59.4934457906112,58.90356644132114,59.156371876731164,7751700
2021-01-11,59.01592254638672,59.5215334114183,58.838024014656774,58.941019217358495,6284700
2021-01-12,58.44477462768555,59.00656571347143,58.220061050777524,58.98783898676945,7758200
2021-01-13,58.10770034790039,58.60394607092079,58.02343186929715,58.35114063511106,8298000
2021-01-14,57.676998138427734,58.210697361668664,57.59272965203401,58.11706729756808,10258600
2021-01-15,57.84552001953125,58.05151039292,57.311820935530456,57.676983090714465,7532600
2021-01-19,57.386741638183594,58.32305654731986,57.208839519522634,58.1451544286589,8903400
2021-01-20,57.63954544067383,58.07961100656297,57.25565648179813,57.46164332711043,7025000
2021-01-21,57.311824798583984,57.9110656650985,57.04029266477044,57.72380557313069,6943600
2021-01-22,56.515960693359375,57.25565022679527,55.935446529840384,57.05902140845587,9896700
2021-01-25,57.021575927734375,57.068390955992875,55.963539144655265,56.53469177597901,8524700
2021-01-26,57.864253997802734,58.08897112165625,56.9653926459037,57.17138304512296,8186500
2021-01-27,58.56649398803711,59.15637335203823,57.461642163546394,57.48973403824209,14789000
2021-01-28,57.321189880371094,59.21254609548255,57.274371285675635,58.56648663496115,11166400
2021-01-29,56.581504821777344,57.583361392789335,56.37551441854803,57.26501421132475,11451800
2021-02-01,57.59273147583008,58.0608889546742,56.87177210155727,57.04030550792369,10553500
2021-02-02,58.39794921875,58.912921610384814,57.864250103741185,57.93915699723723,10528000
2021-02-03,58.21068572998047,58.75374999417088,58.03278721503393,58.220050877573975,9933500
2021-02-04,59.315547943115234,59.35300139662558,58.28560297388628,58.50095497393386,9928700
2021-02-05,59.549625396728516,59.989694536671415,59.250004918567605,59.45599533671242,9170200
2021-02-08,59.0908317565918,59.802429483080246,58.83802631419573,59.72752615112461,7003400
2021-02-09,59.61516571044922,59.78370267180599,58.90356798497663,59.062743369261476,5437400
2021-02-10,59.240638732910156,59.83051806604651,58.92229155315884,59.774337891352424,9577500
2021-02-11,58.706947326660156,59.89606772652522,58.313693195387934,59.51217874481745,7690800
2021-02-12,59.062740325927734,59.10019020404352,58.34177748877461,58.351139065364166,6663400
2021-02-16,58.182594299316406,59.231265752640795,58.14514085447269,59.090820692112494,7526000
2021-02-17,58.13579177856445,58.19197195790899,57.45228233611634,57.892351478253865,6244500
2021-02-18,58.117061614990234,58.24814512061715,57.733172674900985,57.873621329077054,6262400
2021-02-19,57.23693084716797,58.38859774575975,57.1901158165113,58.29496411268854,10905100
2021-02-22,60.345489501953125,60.83237722655554,58.31368798257511,58.84738716378306,20940300
2021-02-23,60.392303466796875,61.06645125310955,59.9709646721089,60.31739656975883,18175400
2021-02-24,60.579559326171875,61.00090523488653,59.999048773541666,60.382934092844124,10609300
2021-02-25,61.141357421875,62.1338487935052,60.4672096435923,60.52338624394426,15356100
2021-02-26,60.40167236328125,62.05894648788651,60.392307214691584,61.36607550607279,20512600
2021-03-01,61.955955505371094,62.48029670938917,60.64511321059961,60.81365017912046,11758900
2021-03-02,62.41474151611328,63.1263355468948,61.796770383392506,61.93721901751216,13282000
2021-03-03,62.648834228515625,63.238710051764954,61.984044354301524,62.03086295733605,15827600
2021-03-04,61.43162536621094,63.02335794777776,61.15072801957384,62.43348209205938,19951100
2021-03-05,65.51395416259766,67.15250522425781,63.023353119986666,63.023353119986666,34211500
2021-03-08,67.5644760131836,68.29480037764574,65.63566276419049,65.98210179450584,23300500
2021-03-09,68.013916015625,68.55698039004298,67.41467503127275,67.78920243237191,17296400
2021-03-10,67.52703094482422,68.93150324875846,66.94651315419914,68.81914289277813,21378600
2021-03-11,63.116981506347656,63.76303383424123,61.26307513529179,63.34169504894043,38095400
2021-03-12,62.88291549682617,63.547698254378446,62.21812559575773,62.69564822063923,11606300
2021-03-15,63.416603088378906,63.463414541193096,62.639460107811864,62.686271560626054,8919600
2021-03-16,62.5926513671875,63.73495671973849,62.43347954422967,63.66941496066668,14512500
2021-03-17,62.00276565551758,62.5926413931683,61.94658905484079,62.545829940442594,11892400
2021-03-18,62.489646911621094,62.74245590459039,61.88104087110101,62.23684506216671,13750300
2021-03-19,62.04022216796875,62.57392133130205,61.75932486368167,62.536467881162764,30963600
2021-03-22,62.09640884399414,62.28366898155061,61.665704812801174,62.0027787752159,10263700
2021-03-23,62.985897064208984,63.61323344524932,62.105765959336054,62.105765959336054,12390100
2021-03-24,62.57392120361328,63.11698551425202,62.48964915509305,62.83608821053814,11391100
2021-03-25,64.25930786132812,64.35294509360271,62.50840305667221,62.69566323418563,14844700
2021-03-26,65.776123046875,65.88848340879873,63.931581513843504,64.20311369752227,12617000
