Price,Close,High,Low,Open,Volume
Ticker,AVGO,AVGO,AVGO,AVGO,AVGO
Date,,,,,
2017-11-07,21.37139320373535,21.62187676571804,21.07364913091266,21.467490226810007,36789000
2017-11-08,21.456457138061523,21.56830813642421,21.050014146361775,21.214639393129225,30254000
2017-11-09,20.923986434936523,21.298924480761116,20.6766549071722,21.16029196387768,30980000
2017-11-10,20.870431900024414,21.002761958707932,20.763307352178014,20.935809679698256,20338000
2017-11-13,20.87436866760254,20.95077394856812,20.601831559237763,20.67666083855687,28064000
2017-11-14,20.73651885986328,20.919261381096135,20.578981840983563,20.73966935985938,19718000
2017-11-15,20.920839309692383,21.03111584194081,20.324563894126523,20.660904237595794,29032000
2017-11-16,21.433624267578125,21.633695351384695,20.96101456827661,21.01536484144669,31000000
2017-11-17,21.41392707824707,21.43361883105976,21.143751782599043,21.406837326089974,24069000
2017-11-20,21.651805877685547,21.799101141812468,21.376904096347626,21.473788355971177,28639000
2017-11-21,21.786497116088867,21.91410061666612,21.65416561239959,21.74790086570822,20903000
2017-11-22,21.690401077270508,21.87471808760759,21.595878570441055,21.82036783397869,18642000
2017-11-24,22.242568969726562,22.290616726945284,21.780198134977187,21.792801638160576,11572000
2017-11-27,22.41900634765625,22.502501353801154,22.03698007392659,22.075576325979895,26230000
2017-11-28,21.850303649902344,22.441065289146803,21.806193639810644,22.437914788766616,26796000
2017-11-29,21.38557243347168,21.908593090271737,20.863339026221826,21.897565587030353,47231000
2017-11-30,21.892833709716797,21.92512745736103,21.27450346812823,21.407620714756266,31452000
2017-12-01,21.39029884338379,21.70143368622185,20.79874991864884,21.67780267835586,47729000
2017-12-04,20.764089584350586,21.623450513236772,20.490763777144256,21.57540275456155,48439000
2017-12-05,20.609710693359375,20.961803619997706,20.515188144419085,20.689266483457686,38117000
2017-12-06,20.786144256591797,20.82789101400934,20.022880359639245,20.387576679116737,48751000
2017-12-07,20.786144256591797,21.716396685598987,20.61127872273271,21.652594924082784,79282000
2017-12-08,20.4726505279541,21.026392003159316,20.4246027598783,20.934232715166264,41848000
2017-12-11,20.475799560546875,20.759364132455627,20.38442753544212,20.427750297057443,34941000
2017-12-12,20.377336502075195,20.54905002128137,20.142606972845893,20.429323508436784,28541000
